"id","Seen_StarWars","Fan","Han_Solo","Luke_Skywalker","Princess.Leia","Anakin.Skywalker","Obi_Wan","Emperor_Palpatine","Darth_Vader","Lando_Calrissian","Boba.Fett","C3P0","R2D2","Jar_Jar_Binks","Padme_Amidala","Yoda","Who_shot_first","Gender","Age","Household_Income","Education"
3289949516,"Yes","No","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Unfamiliar (N/A)","Unfamiliar (N/A)","Very favorably","Very favorably","Somewhat unfavorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","","",NA,"",""
3289949409,"Yes","Yes","Very favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Unfamiliar (N/A)","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Unfamiliar (N/A)","Very favorably","Han","Male",34,"$50,000 - $99,999","Bachelor degree"
3289943405,"Yes","No","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat favorably","Somewhat unfavorably","Very favorably","Somewhat unfavorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Han","Male",62,"$50,000 - $99,999","Graduate degree"
3289943097,"Yes","No","Very favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Neither favorably nor unfavorably (neutral)","Very unfavorably","Very favorably","Unfamiliar (N/A)","Very favorably","Very favorably","Unfamiliar (N/A)","Somewhat favorably","Very favorably","Han","Female",46,"$50,000 - $99,999","Graduate degree"
3289942520,"No","","","","","","","","","","","","","","","","","Male",27,"$50,000 - $99,999","Bachelor degree"
3289933137,"Yes","No","Very favorably","Very favorably","Very favorably","Unfamiliar (N/A)","Unfamiliar (N/A)","","Very unfavorably","Unfamiliar (N/A)","Unfamiliar (N/A)","Very favorably","Very favorably","Somewhat favorably","Unfamiliar (N/A)","Somewhat favorably","I don't understand this question","Female",63,"$25,000 - $49,999","Some college or Associate degree"
3289927404,"Yes","No","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Unfamiliar (N/A)","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Unfamiliar (N/A)","Very favorably","Very favorably","Unfamiliar (N/A)","Unfamiliar (N/A)","Very favorably","I don't understand this question","Female",64,"","Graduate degree"
3289924943,"Yes","Yes","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Somewhat unfavorably","Very favorably","Very favorably","Somewhat unfavorably","Neither favorably nor unfavorably (neutral)","Very favorably","Greedo","Female",45,"$150,000+","Bachelor degree"
3289923980,"Yes","Yes","Very favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Very unfavorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat favorably","Very unfavorably","Neither favorably nor unfavorably (neutral)","Very favorably","Han","Female",51,"$50,000 - $99,999","Graduate degree"
3289920249,"Yes","Yes","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Somewhat favorably","Somewhat favorably","Unfamiliar (N/A)","Somewhat favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","I don't understand this question","Female",19,"$150,000+","Bachelor degree"
3289919285,"Yes","","","","","","","","","","","","","","","","","",NA,"",""
3289918842,"Yes","No","Very favorably","Somewhat favorably","Unfamiliar (N/A)","Unfamiliar (N/A)","Somewhat favorably","Unfamiliar (N/A)","Somewhat favorably","Unfamiliar (N/A)","Unfamiliar (N/A)","Somewhat favorably","Somewhat favorably","Unfamiliar (N/A)","Unfamiliar (N/A)","Somewhat favorably","Han","Male",59,"$0 - $24,999","Some college or Associate degree"
3289914533,"Yes","Yes","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Greedo","Male",29,"","Some college or Associate degree"
3289914097,"Yes","Yes","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","Somewhat favorably","Very favorably","Very unfavorably","Somewhat unfavorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Very favorably","I don't understand this question","Female",46,"$50,000 - $99,999","Bachelor degree"
3289913649,"Yes","No","Unfamiliar (N/A)","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Unfamiliar (N/A)","Unfamiliar (N/A)","Unfamiliar (N/A)","Neither favorably nor unfavorably (neutral)","Unfamiliar (N/A)","Unfamiliar (N/A)","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Unfamiliar (N/A)","Unfamiliar (N/A)","Unfamiliar (N/A)","I don't understand this question","Male",68,"$0 - $24,999","Bachelor degree"
3289911175,"Yes","Yes","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Somewhat favorably","Somewhat favorably","Very favorably","Very favorably","Somewhat favorably","Somewhat favorably","Very favorably","Greedo","Male",78,"","High school degree"
3289909917,"Yes","Yes","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","Very unfavorably","Very favorably","Very favorably","Greedo","Male",56,"$150,000+","Some college or Associate degree"
3289907541,"Yes","No","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Unfamiliar (N/A)","Unfamiliar (N/A)","Very favorably","I don't understand this question","Female",67,"$50,000 - $99,999","Graduate degree"
3289905986,"Yes","No","Unfamiliar (N/A)","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat unfavorably","Somewhat favorably","Unfamiliar (N/A)","Very unfavorably","Unfamiliar (N/A)","Unfamiliar (N/A)","Very favorably","Very favorably","Somewhat favorably","Somewhat favorably","Very favorably","I don't understand this question","Female",20,"$0 - $24,999","Bachelor degree"
3289905819,"No","","","","","","","","","","","","","","","","","",NA,"",""
3289905044,"Yes","Yes","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Very favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","I don't understand this question","Female",41,"$25,000 - $49,999","High school degree"
3289903380,"No","","","","","","","","","","","","","","","","","Male",60,"$50,000 - $99,999","Some college or Associate degree"
3289902920,"Yes","Yes","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Very unfavorably","Neither favorably nor unfavorably (neutral)","Very favorably","Han","Male",42,"$100,000 - $149,999","Graduate degree"
3289902115,"Yes","No","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Unfamiliar (N/A)","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Unfamiliar (N/A)","Somewhat favorably","I don't understand this question","Female",43,"$50,000 - $99,999","Bachelor degree"
3289901820,"Yes","Yes","Somewhat favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Very unfavorably","Very unfavorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Very favorably","Very favorably","Somewhat favorably","Unfamiliar (N/A)","Very favorably","Han","Male",56,"$50,000 - $99,999","Some college or Associate degree"
3289901633,"Yes","No","Very favorably","Very favorably","Very favorably","Very unfavorably","Somewhat favorably","Unfamiliar (N/A)","Neither favorably nor unfavorably (neutral)","Very unfavorably","Unfamiliar (N/A)","Somewhat unfavorably","Somewhat unfavorably","Very unfavorably","Unfamiliar (N/A)","Somewhat favorably","I don't understand this question","Female",37,"$150,000+","Graduate degree"
3289897826,"Yes","Yes","Very favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat unfavorably","Somewhat unfavorably","Somewhat favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Very favorably","Han","Male",83,"$25,000 - $49,999","Some college or Associate degree"
3289896565,"Yes","Yes","Very favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very unfavorably","Somewhat unfavorably","Very favorably","Han","Female",40,"$25,000 - $49,999","Graduate degree"
3289895732,"Yes","Yes","Very favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Very favorably","Somewhat favorably","Very favorably","Unfamiliar (N/A)","Unfamiliar (N/A)","Somewhat unfavorably","Very favorably","Somewhat unfavorably","Somewhat favorably","Very favorably","Han","Female",23,"$25,000 - $49,999","Graduate degree"
3289894873,"No","","","","","","","","","","","","","","","","","Female",21,"$0 - $24,999","Less than high school degree"
3289891069,"No","","","","","","","","","","","","","","","","","Male",40,"$25,000 - $49,999","High school degree"
3289890495,"No","","","","","","","","","","","","","","","","","Female",52,"","Bachelor degree"
3289888113,"No","","","","","","","","","","","","","","","","","Female",41,"$150,000+","Bachelor degree"
3289888015,"Yes","Yes","Very favorably","Very favorably","Very favorably","Somewhat unfavorably","Somewhat favorably","Somewhat favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Very unfavorably","Neither favorably nor unfavorably (neutral)","Very favorably","Han","Female",39,"$50,000 - $99,999","Graduate degree"
3289885747,"Yes","No","Very favorably","Very favorably","Somewhat favorably","Somewhat favorably","Very favorably","Somewhat unfavorably","Very unfavorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Very favorably","I don't understand this question","Male",83,"$100,000 - $149,999","Bachelor degree"
3289878528,"Yes","Yes","Very favorably","Very favorably","Very favorably","Very unfavorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very unfavorably","Neither favorably nor unfavorably (neutral)","Very favorably","Greedo","Female",44,"$50,000 - $99,999","Bachelor degree"
3289877093,"Yes","Yes","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Unfamiliar (N/A)","Neither favorably nor unfavorably (neutral)","Very favorably","Very favorably","Very favorably","Very favorably","Very favorably","Greedo","Male",52,"$100,000 - $149,999","Graduate degree"
3289874408,"Yes","Yes","Very favorably","Very favorably","Very favorably","Somewhat favorably","Very favorably","Very favorably","Very favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Somewhat favorably","Somewhat unfavorably","Very favorably","Very favorably","Han","Male",34,"$50,000 - $99,999","Less than high school degree"
3289873978,"Yes","Yes","Very favorably","Somewhat favorably","Very favorably","Neither favorably nor unfavorably (neutral)","Somewhat favorably","Unfamiliar (N/A)","Very unfavorably","Neither favorably nor unfavorably (neutral)","Unfamiliar (N/A)","Somewhat favorably","Somewhat favorably","Unfamiliar (N/A)","Unfamiliar (N/A)","Somewhat favorably","I don't understand this question","Female",54,"$50,000 - $99,999","Graduate degree"
3289870772,"Yes","No","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Somewhat favorably","Unfamiliar (N/A)","Somewhat favorably","Somewhat favorably","Somewhat unfavorably","Neither favorably nor unfavorably (neutral)","Neither favorably nor unfavorably (neutral)","Somewhat unfavorably","Unfamiliar (N/A)","Somewhat favorably","I don't understand this question","Male",48,"$25,000 - $49,999","Graduate degree"
